OBJECTID;COD_ID;NOM;BARR;SUB;PAC;TEN_NOM;TEN_OPE;ATIP;RECONFIG;DIST;UNI_TR_S;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12;PERD_A3a;PERD_A4;PERD_B;PERD_MED;PERD_A3a_B;PERD_A4_B;PERD_B_A3a;PERD_B_A4;PNTMT_01;PNTMT_02;PNTMT_03;PNTMT_04;PNTMT_05;PNTMT_06;PNTMT_07;PNTMT_08;PNTMT_09;PNTMT_10;PNTMT_11;PNTMT_12;PNTBT_01;PNTBT_02;PNTBT_03;PNTBT_04;PNTBT_05;PNTBT_06;PNTBT_07;PNTBT_08;PNTBT_09;PNTBT_10;PNTBT_11;PNTBT_12;DESCR;PERD_A3aA4;PERD_A4A3a
279;26260982;LIV-L1;259791346;12873469;89388185928138040MT;49;1.029000000000000;0;0;6600; ;13055.700000000001000;12329.562000000000000;11470.031999999999000;10486.740000000000000;10685.090000000000000;11604.379999999999000;10862.000000000000000;9929.000000000000000;9309.000000000000000;10932.000000000000000;11778.000000000000000;11625.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;126.000000000000000;0.000000000000000;2719.500000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1280.080097530000100;701.822649569999950;805.341924049999990;444.892569009999990;503.556089310000000;709.065737340000060;735.687317850000000;956.066237870000010;940.266953739999960;1490.958819600000000;956.170000660000030;1373.263326779999900;A linha deriva de SE de atendimento precário;0.000000000000000;0.000000000000000
280;51696886;MAA-L3;12912707;12912337;93598587926950464MT;49;1.029000000000000;0;0;6600;12875414;623558.692377990000000;559571.697726959940000;602194.399339900000000;552112.102215409980000;523801.915982679990000;489381.634585439980000;491254.061830930000000;535621.536764199960000;536659.464829370030000;594401.027924029970000;646330.654864670010000;692973.605183879960000;0.000000000000000;14373.135000000000000;273866.880000000000000;18941.790000000001000;0.000000000000000;217557.375000000000000;0.000000000000000;0.000000000000000;1646.746329970000000;704.819350949999940;862.236044470000020;573.018101010000010;589.798977509999990;783.905630050000010;725.071708179999970;935.586560210000020;1578.771738689999900;2260.747121469999900;1855.399093040000000;4080.860423030000200;75326.312388260005000;41595.414133430000000;53253.408113390004000;33176.393475860001000;36940.451363849999000;50345.684386959998000;55846.043662990000000;69259.426237899999000;67199.095087399997000;97426.951407190005000;54665.109683670002000;78026.755037829993000;SE MATARACA;0.000000000000000;0.000000000000000
281;384872401;MAA-L6;404280118;12912337;93599684926949568MT;49;1.029000000000000;0;0;6600;12875414;675918.440953250040000;589153.251443639980000;622521.241440669980000;504048.991888410000000;490250.199589880010000;445938.905205400020000;443372.385976020010000;545670.770987109980000;588532.690719350010000;966627.882690630040000;856464.653715369990000;930413.230846749970000;0.000000000000000;287152.005000000000000;195497.924999999990000;20237.805000000000000;0.000000000000000;331748.549999999990000;0.000000000000000;0.000000000000000;1500.765377969999900;831.955523979999950;1499.673594300000100;849.362663590000010;856.581899440000030;1141.536058619999900;1266.303539190000000;1558.739548220000000;1729.375513660000000;5302.528184200000400;1819.192787440000100;4307.257521820000000;86175.699834040002000;44733.236867000000000;53441.080800830001000;29436.425621499999000;33988.739005989999000;44767.338554470000000;48218.591061749998000;69781.267455790003000;76626.838410209995000;156651.739980479990000;78039.483877559993000;114386.074629370010000;SE MATARACA;0.000000000000000;0.000000000000000
282;20967607;MCB8-L1;262659707;12873441;69838583919202246MT;49;1.029000000000000;0;0;6600; ;19164.000000000000000;17308.000000000000000;18733.000000000000000;19489.000000000000000;20545.000000000000000;19592.000000000000000;20325.000000000000000;20889.000000000000000;20179.000000000000000;21803.000000000000000;21401.000000000000000;22602.000000000000000;0.000000000000000;10.500000000000000;598.500000000000000;94.500000000000000;0.000000000000000;745.500000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1891.490029690000000;1070.823367280000000;1434.107845800000000;945.246251209999970;1074.453596710000100;1517.586865840000000;1775.050305310000100;2239.675670390000100;2036.762878250000100;2922.875031640000100;1684.955594600000000;2380.555983950000200;A linha deriva de SE de atendimento precário;0.000000000000000;0.000000000000000
283;51696889;MCP-L1;269358326;12873421;88536259916974235MT;49;1.029000000000000;0;0;6600; ;8314.319999999999700;7623.020999999999700;8419.635000000000200;8551.491000000000000;8046.024000000000300;6861.225000000000400;7203.587999999999700;7625.435999999999700;7546.118999999999700;8718.591000000000300;8378.621999999999400;9360.203999999999700;0.000000000000000;2.520000000000000;1472.835000000000000;454.545000000000020;0.000000000000000;3214.155000000000200;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;865.942131669999980;474.789319369999990;654.981840400000010;435.170671040000000;497.122856770000000;661.587812689999960;757.164669559999990;927.574907009999950;798.117877860000020;1161.703197289999900;665.233509300000040;982.839816250000010;A linha deriva de SE de atendimento precário;0.000000000000000;0.000000000000000
284;51696891;MGB-L2;12908868;12873488;96193221920627139MT;49;1.029000000000000;0;0;6600;12908998;1821461.244119330100000;1776701.972688549900000;1844098.600075110100000;1715186.476343079900000;1680598.570487930000000;1511450.817006170100000;1465828.103105070100000;1489990.420426940100000;1509776.615938870000000;2004248.273059489900000;1805480.191347189900000;1878720.392865130000000;0.000000000000000;295753.500000000000000;506050.125000000000000;60360.300000000003000;0.000000000000000;416973.585000000020000;0.000000000000000;0.000000000000000;3981.688576489999800;2572.175260380000100;2909.655987369999800;1501.283092660000000;1614.037741520000100;2013.943361580000100;2161.747458440000200;3043.884648570000100;2734.603659570000200;3469.583341810000100;2283.409348480000100;3256.437592339999800;291442.412172049980000;173160.255818080010000;224005.315210609990000;140163.473310070000000;152979.883381519990000;205719.054665359990000;227762.209566450010000;277486.282747260000000;252705.374985590000000;368337.307228640010000;203494.462797060000000;308140.728256449980000;SE MANGABEIRA;0.000000000000000;0.000000000000000
285;51696893;MGB-L4;12908868;12873488;96193282920626409MT;49;1.029000000000000;1;1;6600;12908998;3852873.923293780100000;3510078.715395180000000;3627903.279809279800000;3035273.422055410200000;2850039.031482299800000;2551652.711465020200000;2497305.970203130000000;2609050.661262129900000;2794195.932303090100000;708707.029752779980000;618331.887607930000000;673789.686472040020000;0.000000000000000;183190.560000000000000;613549.545000000040000;50845.305000000000000;0.000000000000000;675680.564999999940000;0.000000000000000;0.000000000000000;18316.860917589998000;9648.008744459999400;10845.218956830000000;3833.542506849999900;3337.712008819999900;4448.593743499999600;5931.602833410000100;6876.547885230000200;8484.197730269999700;0.000000000000000;0.000000000000000;0.000000000000000;552227.010636479940000;310461.037917650010000;406148.940564170010000;237835.956404350000000;250752.877922379990000;333401.623599660000000;365648.215867739990000;465887.457387370000000;439692.936977049980000;135137.890384539990000;72850.772551880000000;115128.084785440010000;SE MANGABEIRA;0.000000000000000;0.000000000000000
286;51696895;MGB-L6;404245817;12873488;96193285920625940MT;49;1.029000000000000;0;0;6600;12908999;1237504.895586520000000;1182835.339579730100000;1204468.825994289900000;1096202.597361060100000;1098473.342761050000000;1013832.772731430000000;1011766.605400710000000;1035711.537982450000000;1072052.244785940000000;1494631.968803240000000;1278764.135320439900000;1386326.276168690100000;0.000000000000000;111302.520000000000000;317762.760000000010000;33416.355000000003000;0.000000000000000;269871.734999999990000;0.000000000000000;0.000000000000000;6277.901182679999700;3631.360672729999800;4684.256925230000000;3119.183080540000000;3330.946160730000000;4720.639165470000100;5468.901212769999800;6646.165265790000400;6413.742837769999800;9520.857633760000700;5507.187963749999700;8162.219264749999600;177325.430625159990000;103857.845194180000000;130625.738796089990000;79256.152885200005000;88807.247372240003000;120243.895270149990000;134916.322318319990000;167655.415582510000000;154932.270317530000000;235592.238196199990000;122847.830304560000000;197167.982539410000000;SE MANGABEIRA;0.000000000000000;0.000000000000000
287;51696896;MGB-L7;12908870;12873488;96193287920625696MT;49;1.029000000000000;0;0;6600;12908999;3389342.723953070100000;3236137.097576629800000;3320806.359384669900000;3021986.027375800100000;3016730.599615720100000;2773481.317022350200000;2734567.095950250000000;2797814.153886870000000;2815945.285161490100000;3705461.700723039900000;3421770.724505649900000;3561350.290564820200000;0.000000000000000;744858.555000000050000;628201.560000000060000;93928.589999999997000;0.000000000000000;736240.785000000030000;0.000000000000000;0.000000000000000;28853.156441780000000;17082.583655520000000;21286.455448429999000;13075.397113720001000;14138.111906200000000;18288.970874369999000;18957.766407259998000;23553.613541359999000;21367.517846809998000;26956.748325720000000;16070.999295710000000;24265.436581710001000;416107.071098630030000;240658.993681560010000;312085.947053580020000;196565.573626089990000;218588.167866330010000;299189.434508059990000;339180.724723969990000;419103.192568350000000;379386.432629910010000;559982.696450500050000;319802.205846360010000;485763.904372609980000;SE MANGABEIRA;0.000000000000000;0.000000000000000
288;17067343;MLT-L3;12912894;12912330;66286679923658588MT;49;1.029000000000000;0;0;6600;12912951;1308913.154389479900000;1061287.258016289900000;981070.531265340050000;951250.855752849950000;1093134.954143079900000;940061.000494170000000;1069452.211214350100000;1055171.227178540100000;1046468.153917580000000;1151388.061540779900000;1158758.667598479900000;1155651.930580730100000;0.000000000000000;806216.354999999980000;179636.625000000000000;19332.285000000000000;0.000000000000000;371478.554999999990000;0.000000000000000;0.000000000000000;23914.357945680000000;11032.917957289999000;11898.371255669999000;9636.974546670000600;13352.869279209999000;14248.445263840000000;17745.738809420000000;20682.287303190002000;17324.084099569998000;24461.787747189999000;14150.821750700001000;20928.331843579999000;65421.813907340002000;36603.199645360000000;46354.321544619997000;28914.405995249999000;33583.445355700002000;46353.970114639997000;54792.245078480002000;71325.154835649999000;66700.319632550003000;98126.952051710003000;54460.284891410003000;80604.372151570002000;SE MALTA;0.000000000000000;0.000000000000000
289;17067345;MLT-L5;12912894;12912330;66287687923655438MT;49;1.029000000000000;0;0;6600;12912951;527270.001435010000000;469014.423901160010000;497314.264953540000000;465098.243589219990000;457614.149108470010000;448417.366484879980000;475705.709459259990000;489281.858310510000000;525668.061144359990000;562825.792683399980000;536091.002726519950000;572925.374378039970000;0.000000000000000;90974.309999999998000;117788.685000000000000;21602.700000000001000;0.000000000000000;226024.155000000000000;0.000000000000000;0.000000000000000;1524.566264289999900;815.013029120000060;1107.894688520000000;811.275267719999990;927.942448140000010;1267.424090680000100;1399.359092129999900;1677.397263099999900;1493.094153349999900;2036.390435269999900;1108.693774050000000;1704.783572849999900;67415.839703499994000;37068.142839480002000;47240.253144499999000;30023.906027410001000;33562.174183570001000;46933.169763979997000;55760.134256170000000;71318.728219669996000;68437.932963059997000;97777.217687140001000;51385.024276440003000;80716.978511449997000;SE MALTA;0.000000000000000;0.000000000000000
290;26260954;MNT-L2;12913022;12912333;70733961912609748MT;49;1.029000000000000;0;0;6600;12913075;1944062.615582020000000;1775430.687776070100000;1744810.552846170000000;1629817.247218919900000;1602207.264090890100000;1452329.717302700000000;1514314.448029970100000;1588834.866717689900000;1639947.161381369900000;1922079.778157410000000;1861933.863657760000000;1966838.596223850000000;0.000000000000000;234793.019999999990000;469333.200000000010000;81105.255000000005000;0.000000000000000;524674.395000000020000;0.000000000000000;0.000000000000000;4133.889842650000000;2410.132536510000100;3000.761015600000100;2040.883967929999900;2172.815943829999900;2721.102367829999800;2849.066056340000200;3660.295288090000200;3644.299042239999800;5433.245547260000400;3029.169722690000100;4356.600970790000200;276331.798067820030000;154383.351471790000000;191926.462973140010000;116766.753655149990000;130045.305599300000000;176751.004054349990000;202665.043879039990000;251536.035845359990000;237944.630376440010000;357565.488799939980000;200182.463788880010000;305482.560607900030000;SE MONTEIRO;0.000000000000000;0.000000000000000
291;26260939;MNT-L4;404232871;12912333;70735873912609945MT;49;1.029000000000000;0;0;6600;12913075;691072.981611359980000;630675.566869440020000;600572.294766320030000;566581.269877439950000;578825.584575650050000;538925.073288380050000;566807.606525950020000;607292.324099919990000;619595.918531059990000;655951.835315670000000;640679.725490979970000;676205.539674379980000;0.000000000000000;424446.539999999980000;90935.774999999994000;43181.355000000003000;0.000000000000000;475525.364999999990000;0.000000000000000;0.000000000000000;332.983239009999980;313.677089110000000;371.786895770000000;86.044941199999997;98.615427319999995;126.271028650000010;122.113074250000000;154.578814440000000;147.237745899999990;230.390503870000000;136.619122900000010;185.488427419999990;98068.136644469996000;54249.860403300001000;64611.975022879997000;40250.879744470003000;46720.002449320004000;65220.083739540001000;75381.103390220000000;96305.411165049998000;90663.914996709995000;121428.037335780000000;68949.747512510003000;104423.288584840000000;SE MONTEIRO;0.000000000000000;0.000000000000000
292;51696900;MRO-L3;12909153;12873486;94728277918722852MT;49;1.029000000000000;0;0;6600;12909197;284535.905702209970000;247664.336880990010000;198141.147274819990000;139206.957793390000000;155235.148089119990000;111435.149810260000000;119788.333062650000000;156902.467551500010000;226753.767045910000000;285054.207485230000000;252764.020197150010000;267712.653633610000000;0.000000000000000;5482.154999999999700;5947.409999999999900;3389.085000000000000;0.000000000000000;158290.019999999990000;0.000000000000000;0.000000000000000;3231.616903210000100;1674.994022399999900;1535.564957170000100;581.377313080000020;1318.829747120000100;763.871962420000050;1086.828183440000000;1979.583989300000000;2852.310573100000100;4339.650638529999900;1910.628629260000000;2832.014919419999800;21322.683592270001000;10908.590872930001000;12691.556211949999000;7131.336224360000400;7132.587178949999700;9018.478333200000600;9738.922735320000400;13852.142312219999000;15762.924525380000000;26848.694933480001000;14825.105665490000000;25645.892976499999000;SE MATA REDONDA;0.000000000000000;0.000000000000000
293;51696902;MRO-L5;12909153;12873486;94727864918721787MT;49;1.029000000000000;0;0;6600;12909197;2789290.166769410000000;2543322.666705119900000;2607057.477085620200000;2269179.105060410200000;1927901.773807130100000;1867369.398777370100000;1864301.035266839900000;1968169.738736240000000;2210325.738986949900000;2629269.840952939800000;2523881.315526090100000;2716618.190421020100000;0.000000000000000;1775312.909999999900000;534799.439999999940000;49619.010000000002000;0.000000000000000;526855.245000000000000;0.000000000000000;0.000000000000000;30820.707290380000000;15967.270205590001000;23343.251296760001000;14974.508059950000000;13921.157966100000000;15841.298608490000000;16776.877404890001000;21002.910733720000000;20864.660864540001000;32951.184976370001000;17421.524334819998000;28900.960311800001000;206091.183603090000000;114916.875701940010000;143915.545045659990000;86894.416646569996000;96394.933872780006000;129434.287134410000000;145573.665904860010000;186692.980111599990000;184439.486765650010000;277369.936237139980000;151674.340590520010000;250867.243149990010000;SE MATA REDONDA;0.000000000000000;0.000000000000000
294;51696974;MRO-L6;12909153;12873486;94728737918722108MT;49;1.029000000000000;0;0;6600;12909197;30662.483141339999000;29350.135029559999000;29129.139933599999000;27595.091397830001000;24020.775269120000000;23985.923828570001000;27846.707168059998000;26812.142413900001000;29351.976319059999000;60057.066934789997000;-95470.191874059994000;38813.230271269997000;0.000000000000000;109038.090000000000000;7583.835000000000000;973.455000000000040;0.000000000000000;28551.180000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;3169.220487189999900;599.981066710000050;4251.334525150000400;2433.023348450000000;3080.162377780000000;1928.917146779999900;2063.407457670000000;2760.701677120000100;3637.946499980000200;4198.079781210000000;4026.078439450000100;10853.201482360000000;7855.285266509999900;9062.962595779999900;SE MATA REDONDA;0.000000000000000;0.000000000000000
295;51696904;MRU-L2;404649396;12873415;95375987920432106MT;49;1.029000000000000;0;0;6600;12909461;1507060.152857329900000;1364226.796130179900000;1507842.777223560000000;1412270.589286929900000;1374973.295630190100000;1270825.859041879900000;1241067.283647829900000;1233167.129579230000000;1298579.789609069900000;1329564.557760020000000;1416290.392374850100000;1427306.364010550100000;0.000000000000000;77539.350000000006000;399135.450000000010000;46541.879999999997000;0.000000000000000;279622.034999999970000;0.000000000000000;0.000000000000000;3234.366936840000100;1912.882841000000100;2572.470647380000200;1917.713136470000100;2052.902988410000000;2793.164648760000100;2942.934441989999900;3639.268302980000000;3239.161007040000200;4409.845586129999900;2452.106860270000200;3662.955532810000000;195451.052823579990000;114298.172667969990000;150823.092836850000000;95064.607111170000000;103895.460448540010000;143022.903606180010000;158256.394174790010000;191853.766967200000000;176841.936904170000000;248684.005569489990000;147655.702926989990000;211349.602844309990000;SE MUSSURE I;0.000000000000000;0.000000000000000
296;51696906;MRU-L4;404649396;12873415;95375990920432410MT;49;1.029000000000000;0;0;6600;12909461;900448.983801180030000;871414.405241140050000;884652.227086600030000;703618.145231390020000;750727.663647030010000;697213.963490330030000;725844.147430969980000;738288.418294979960000;754751.888869210030000;777138.708529060010000;725498.523217860030000;797776.373415139970000;0.000000000000000;42165.165000000001000;69134.205000000002000;13319.145000000000000;0.000000000000000;242835.704999999990000;0.000000000000000;0.000000000000000;11336.391618789999000;7285.619734420000000;9006.276488010000300;4957.228608970000100;6044.795912829999900;8260.676620439999200;9595.150936699999900;12397.045692820000000;11127.814500910001000;14549.330740390000000;7809.670276789999700;12153.517685620000000;63486.189744399999000;37922.809410280002000;47489.512434459997000;28770.892263310001000;33241.861459959997000;43813.280519699998000;49256.193610540002000;58927.141500060003000;52603.258836289999000;77983.316483350005000;39888.287095469997000;65117.298919089997000;SE MUSSURE I;0.000000000000000;0.000000000000000
297;51696908;MRU-L7;12909321;12873415;95376075920430212MT;49;1.029000000000000;0;0;6600;12909459;3345718.663261270200000;3012552.811073139800000;3302423.957208639900000;3005120.746476110100000;3013701.200854030000000;2701487.416560759800000;2671399.677666840100000;2660398.415972940200000;2759405.939806719800000;3041320.632473100000000;2870448.951472990200000;3234818.490762259800000;0.000000000000000;412968.150000000020000;633107.474999999980000;96752.880000000005000;0.000000000000000;606476.849999999980000;0.000000000000000;0.000000000000000;10309.810611450001000;5908.246944219999900;8065.287798659999700;5618.724849060000500;6036.200307090000000;7513.067282330000100;7983.364352110000300;9407.366478690000800;8519.003164899999300;12021.898089640001000;6817.130110870000000;9913.854193179999100;412822.312138290030000;240713.261860339990000;314456.060290950000000;193340.218237610010000;218531.098867960010000;292898.299179440010000;328191.362405330000000;401361.019601079980000;363150.577936219980000;554323.648686790020000;286011.617468939980000;467594.005164599980000;SE MUSSURE I;0.000000000000000;0.000000000000000
298;51696910;MRU-L9;12909321;12873415;95376073920429788MT;49;1.029000000000000;0;0;6600;12909459;2725535.288630980100000;2492752.682540330100000;2750887.448998630000000;2542381.504156630000000;2456429.244971829900000;2239563.946200070000000;2166042.153022250200000;2160771.147727970000000;2274934.591914060100000;2509896.064507539800000;2553830.785285680100000;2659686.257774480200000;0.000000000000000;382597.530000000030000;679045.079999999960000;74797.169999999998000;0.000000000000000;523802.789999999980000;0.000000000000000;0.000000000000000;2636.332837250000000;1594.175045219999900;2190.340490860000000;1542.784814580000100;1689.079081789999900;2461.695833230000100;2661.672211740000000;3123.459597640000100;2727.941004090000200;3602.050972590000100;1284.528105690000100;2905.895903220000000;374081.103646230010000;221308.724273439990000;290652.699705330010000;181028.777006249990000;196228.326778680000000;266265.045333290010000;291539.381500280000000;356175.911059390000000;327669.242795770000000;500248.864855329970000;284930.544237010010000;417372.390602570030000;SE MUSSURE I;0.000000000000000;0.000000000000000
299;51696914;ORT-L3;404237186;12873481;92536814918176524MT;49;1.029000000000000;0;0;6600;12909677;501730.574597199970000;439545.212567140000000;499812.802887349970000;359071.663991080010000;276338.636064469990000;426483.201117250020000;404516.491398620010000;495232.447246560010000;534248.948479479990000;611338.797831150000000;548582.899162660000000;598909.714321139970000;0.000000000000000;71158.080000000002000;39681.705000000002000;9793.770000000000400;0.000000000000000;137032.454999999990000;0.000000000000000;0.000000000000000;8387.766271770000500;5275.418740359999900;6570.500588939999900;2580.720313960000100;1247.767065940000100;7847.600070569999800;7368.247408520000100;10991.932649920000000;9785.809941159999700;13462.184186430000000;6622.819621910000000;10326.928256230000000;32817.913203459997000;17171.298989420000000;23049.479538920001000;14210.822326210000000;14787.303812130000000;20269.970690859998000;23116.848233820001000;30211.521740290002000;29580.316176420001000;44675.573049560000000;25954.148642500000000;39004.952590530003000;SE ORATORIO;0.000000000000000;0.000000000000000
300;17067354;PBL-L2;12909729;12873429;63156116925057916MT;49;1.029000000000000;0;0;6600;12909835;1557436.906632500000000;1431103.739416230000000;1435141.364802370100000;1365620.399220380000000;1410186.917948770100000;1221002.102306810000000;1401871.285980100000000;1491351.982611230100000;1598792.716523170000000;1665200.178503759900000;1551561.984095260000000;1651414.838236760100000;0.000000000000000;160814.954999999990000;511306.005000000000000;42904.574999999997000;0.000000000000000;375135.390000000010000;0.000000000000000;0.000000000000000;5245.951062060000400;2943.252519780000100;3873.290712869999900;2968.913488810000200;3368.754060270000100;4303.496959520000000;4663.615835960000400;5932.276265950000400;5570.118788640000300;7700.256784790000000;4302.084954259999900;6456.438854549999600;213312.060455850010000;120191.193127780000000;148126.598347789990000;92482.008062780005000;102300.537586630000000;139444.216246950000000;167401.168860870010000;218478.808547400000000;207659.740829349990000;276876.850676750010000;149553.049038210010000;225936.647141989990000;SE POMBAL;0.000000000000000;0.000000000000000
301;17067357;PBL-L4;12909729;12873429;63154928925058118MT;49;1.029000000000000;0;0;6600;12909835;331101.104323519980000;266409.954311150010000;237752.935093590000000;228223.588726510000000;247059.447218229990000;235427.895806179990000;318592.148535070010000;387291.814183529990000;427132.919495290030000;477888.805609370000000;428862.328413870010000;428058.299877860000000;0.000000000000000;58900.695000000000000;35099.925000000003000;14966.070000000000000;0.000000000000000;336699.825000000010000;0.000000000000000;0.000000000000000;334.652902289999990;187.658850900000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;44.767519690000000;165.625600090000010;197.485272659999990;463.452469010000020;432.536043640000000;653.541904479999970;46668.802176789999000;22564.914816709999000;25463.563391160002000;16082.333980220001000;18856.530920030000000;28573.177022060001000;40926.854113809997000;61343.120668930002000;59996.360908850002000;86018.696222280007000;43689.307014639999000;61027.509903250000000;SE POMBAL;0.000000000000000;0.000000000000000
302;26260924;PCI-L1;12913118;12912334;79236397927948374MT;49;1.029000000000000;0;0;6600;12913163;235998.273258559990000;228266.938714049990000;210693.563368550010000;211002.852133879990000;216320.968106390010000;207486.103288629990000;212166.645370570010000;243177.235502400000000;243512.184305580010000;279348.033570659990000;264519.622952329980000;269354.407847160010000;0.000000000000000;36944.775000000001000;35071.154999999999000;13373.535000000000000;0.000000000000000;166390.980000000010000;0.000000000000000;0.000000000000000;321.819412000000000;197.527516850000010;244.244817039999990;203.466361530000000;267.953115790000030;360.547094879999970;431.900569480000000;576.527934070000010;507.368155249999970;623.187428510000020;395.583729000000010;569.040768879999970;28595.494144929999000;16563.014529849999000;21113.524107649999000;13621.767898730001000;15495.997010159999000;21864.980708319999000;24732.578839999998000;31508.627066370002000;28941.706148969999000;42619.188177440003000;22560.714928469999000;32008.768767869999000;SE PICUI;0.000000000000000;0.000000000000000
303;51696820;CAA-L3;12874935;12873477;95386560916740935MT;49;1.029000000000000;0;0;6600;498468998;1156871.492295640100000;828130.969632999970000;744618.037796230060000;831598.446605729990000;917428.402867520000000;945467.587127820010000;847253.627826689980000;731623.844807039950000;824580.107282959970000;1041007.836518230000000;858000.740079090000000;1122871.152904580100000;0.000000000000000;284983.544999999980000;229879.125000000000000;34653.254999999997000;0.000000000000000;196327.320000000010000;0.000000000000000;0.000000000000000;3915.785984789999900;1510.927451029999900;3494.285858150000000;3560.671138019999900;5382.125772739999800;9429.022440160000800;8127.830011050000400;5973.796943070000500;5416.010179279999600;10680.271820790000000;3329.488096780000000;11087.016737770000000;115949.499243360000000;57680.433628710001000;64238.294150779999000;37446.251064340002000;41440.393766770001000;58379.849145180000000;64858.433361509997000;80874.677746650006000;81338.588443619999000;119368.460971350000000;63930.370853900000000;94485.366353360005000;SE CAAPORÃ;0.000000000000000;0.000000000000000
304;51696847;CRI-L5;95343977;12873478;95561829920573735MT;49;1.029000000000000;0;0;6600;12876211;1898684.974517910000000;1865271.421039009900000;1939086.043503599900000;1733771.619932259900000;1690017.072785649900000;1529050.292810660100000;1484952.238504309900000;1519099.027059270100000;1467967.057341710000000;1723484.631170749900000;1641395.646313440100000;1782786.517514850000000;0.000000000000000;174468.630000000000000;427786.380000000000000;53770.290000000001000;0.000000000000000;404566.469999999970000;0.000000000000000;0.000000000000000;9824.265982830000200;5497.907043150000400;6817.672275930000100;4501.317967269999800;4891.495405100000400;6611.552238749999600;7142.851052420000100;8843.866133210000000;7786.770387110000200;10165.370692680001000;5793.953840219999600;8836.503054150000000;271076.982711269990000;158350.767503690000000;203626.807784940000000;126223.753052970000000;140568.932661800010000;189115.745135280010000;211782.355721970000000;261123.261570130010000;235835.346395709990000;348725.587043649980000;190842.783402659990000;299567.438937300000000;SE CRISTO;0.000000000000000;0.000000000000000
305;17067288;CRM-L2;12912451;12912329;61680042922370804MT;49;1.029000000000000;0;0;6600;12912497;698857.506754340020000;623006.234807370000000;593777.178886399950000;574272.354307350000000;597444.314894029990000;547735.942515489990000;609187.025880499980000;685914.404362850010000;729752.543942600020000;11542.577821510000000;12460.225927879999000;6238.486890559999700;0.000000000000000;58963.275000000001000;263176.724999999980000;16244.969999999999000;0.000000000000000;153195.734999999990000;0.000000000000000;0.000000000000000;281.583800880000010;209.863349279999990;274.728911700000030;136.219836219999990;146.338060219999990;202.605194600000000;237.741716680000000;323.099434210000030;301.172848600000010;0.000000000000000;0.000000000000000;0.000000000000000;77795.350816840000000;42366.617619160003000;51756.326579419998000;33267.871906280001000;37428.028133619999000;51097.573350450002000;58782.631399070000000;77216.647928620005000;75002.635739970006000;1291.490550830000100;1002.802374450000000;502.618898290000000;SE COREMAS;0.000000000000000;0.000000000000000
306;26260970;CTE-L4;12912533;12912335;81436081928300730MT;49;1.029000000000000;0;0;6600;12912606;718647.429781849960000;673706.904178950000000;683627.884100190010000;672260.295786660050000;666211.232131110040000;628262.643410939960000;633580.680849610010000;666810.720748150020000;679177.401479220020000;733674.217536350010000;738174.531140709990000;738498.847338840020000;0.000000000000000;307628.685000000000000;189806.295000000010000;49401.135000000002000;0.000000000000000;381525.585000000020000;0.000000000000000;0.000000000000000;285.054081409999980;43.850029350000000;62.307604390000002;39.657200949999996;42.488674940000003;60.130464179999997;63.503786630000000;78.089346870000000;65.724320230000004;73.695483050000007;48.938193280000000;66.021304680000000;105428.264296960000000;59706.331146509998000;75484.090997530002000;48160.060395940003000;54114.795735360000000;76208.585632260001000;87320.574456040005000;110507.161386790000000;101379.293639140000000;143573.802407159990000;81932.530516690007000;114839.171387640000000;SE CUITÉ;0.000000000000000;0.000000000000000
